txn_id,signal_id,txn_time,amount,direction,txn_type,country,currency
TXN-00010793,SIG-01191,2024-03-14 10:11:55.896588,1494.68,in,deposit,US,USD
TXN-00001088,SIG-00114,2024-06-11 05:48:43.128356,134.89,in,atm_withdrawal,US,USD
TXN-00007096,SIG-00793,2024-12-10 23:21:49.923836,1234.36,out,transfer,US,USD
TXN-00010011,SIG-01106,2024-01-08 01:54:40.240971,1020.44,in,fx_exchange,US,USD
TXN-00008162,SIG-00901,2024-09-02 02:01:01.647335,3099.74,in,payment,US,USD
TXN-00000882,SIG-00092,2024-09-25 10:00:18.258967,2833.48,out,wire,US,USD
TXN-00005704,SIG-00637,2024-06-08 05:18:00.803925,1267.94,out,atm_withdrawal,US,USD
TXN-00002928,SIG-00325,2024-05-16 21:22:09.932313,2394.11,out,payment,KY,USD
TXN-00003448,SIG-00384,2024-10-15 11:07:56.331153,2250.01,in,withdrawal,US,USD
TXN-00001124,SIG-00118,2024-03-02 22:40:51.085402,285.03,in,transfer,US,USD
TXN-00006838,SIG-00764,2024-03-23 08:08:41.442642,1147.73,in,card_purchase,US,USD
TXN-00005169,SIG-00575,2024-05-19 10:20:00.179347,1654.83,out,payment,KY,USD
TXN-00008806,SIG-00975,2024-11-06 03:08:37.878871,4319.25,out,transfer,CN,USD
TXN-00007959,SIG-00882,2024-06-12 16:42:25.757860,1688.31,in,atm_withdrawal,US,USD
TXN-00006877,SIG-00769,2024-11-21 16:02:46.018571,26672.77,in,bill_pay,US,USD
TXN-00009260,SIG-01025,2024-07-25 02:52:09.279943,6318.1,out,withdrawal,US,USD
TXN-00003785,SIG-00419,2024-04-14 07:29:20.998725,49.15,in,transfer,UA,USD
TXN-00005488,SIG-00612,2024-05-03 16:26:49.805221,556.91,out,payment,US,USD
TXN-00000533,SIG-00054,2024-05-31 14:06:51.588713,6010.14,in,transfer,US,USD
TXN-00002969,SIG-00331,2024-01-10 13:41:28.038254,704.26,out,payment,US,USD
TXN-00001792,SIG-00194,2024-10-23 01:02:29.159585,773.89,in,bill_pay,US,USD
TXN-00005615,SIG-00626,2024-01-30 03:56:42.489877,3883.78,out,deposit,US,USD
TXN-00001262,SIG-00134,2024-03-27 19:22:58.457114,1383.4,in,transfer,TR,GBP
TXN-00002841,SIG-00314,2024-07-28 02:37:50.184706,1906.71,in,payment,US,USD
TXN-00001863,SIG-00201,2024-12-17 07:43:32.877317,1334.88,in,atm_withdrawal,US,USD
TXN-00002910,SIG-00322,2024-01-22 13:27:39.444455,148.7,out,card_purchase,NG,EUR
TXN-00005077,SIG-00566,2024-02-10 10:46:02.706458,74.38,out,withdrawal,US,USD
TXN-00003942,SIG-00440,2024-09-01 13:19:57.640194,2035.49,out,card_purchase,US,USD
TXN-00000959,SIG-00100,2024-07-29 06:38:53.209963,14763.21,in,payment,US,USD
TXN-00002931,SIG-00326,2024-09-14 08:24:18.025399,1771.73,out,payment,US,USD
TXN-00001834,SIG-00198,2024-11-25 13:51:55.600265,504.69,in,payment,KY,USD
TXN-00000734,SIG-00077,2024-02-13 05:35:58.245274,463.02,out,deposit,US,USD
TXN-00005332,SIG-00595,2024-01-01 04:45:53.274036,94.65,out,atm_withdrawal,US,USD
TXN-00007029,SIG-00787,2024-11-02 09:57:14.369618,1386.35,in,payment,US,USD
TXN-00005683,SIG-00636,2024-11-06 03:45:31.361698,4955.7,in,atm_withdrawal,RU,USD
TXN-00003462,SIG-00386,2024-05-20 01:16:15.974736,3618.92,in,card_purchase,CN,GBP
TXN-00007506,SIG-00839,2024-11-21 08:37:22.807540,764.84,in,bill_pay,US,USD
TXN-00006007,SIG-00672,2024-05-18 03:39:21.527326,65.58,out,withdrawal,US,USD
TXN-00009404,SIG-01037,2024-04-07 06:17:09.796538,141.96,out,payment,US,USD
TXN-00008482,SIG-00939,2024-09-21 06:23:32.192587,70689.1,out,card_purchase,TR,EUR
TXN-00002985,SIG-00333,2024-07-15 19:43:54.525657,1626.04,out,transfer,US,USD
TXN-00005822,SIG-00652,2024-04-11 22:53:13.601828,7331.75,in,payment,KY,JPY
TXN-00001733,SIG-00188,2024-02-14 14:21:44.655533,376.11,out,withdrawal,US,USD
TXN-00000543,SIG-00055,2024-10-05 08:26:15.332370,1666.59,in,withdrawal,US,USD
TXN-00006743,SIG-00753,2024-01-09 13:22:23.357271,2706.17,in,withdrawal,US,USD
TXN-00008048,SIG-00892,2024-11-26 18:54:19.059166,995.69,in,transfer,PA,EUR
TXN-00003329,SIG-00369,2024-06-26 13:39:23.885522,621.14,in,transfer,US,USD
TXN-00006078,SIG-00682,2024-02-06 23:55:08.820460,1825.1,out,transfer,US,USD
TXN-00002109,SIG-00229,2024-05-13 16:48:20.922458,963.92,in,payment,US,USD
TXN-00003542,SIG-00395,2024-01-24 01:36:34.032111,15415.75,out,payment,US,USD
TXN-00008009,SIG-00887,2024-11-21 06:53:17.976612,153.63,in,bill_pay,US,USD
TXN-00006253,SIG-00702,2024-09-26 19:10:35.862529,168.01,in,card_purchase,US,USD
TXN-00009031,SIG-01001,2024-12-17 20:12:58.673054,630.61,in,withdrawal,IN,GBP
TXN-00006583,SIG-00736,2024-09-06 15:38:39.428021,312.16,out,refund,US,USD
TXN-00002459,SIG-00270,2024-02-06 04:07:21.581367,562.59,out,bill_pay,US,USD
TXN-00002390,SIG-00261,2024-04-11 01:35:21.535202,1226.2,in,bill_pay,RU,EUR
TXN-00004462,SIG-00494,2024-01-13 10:53:33.896053,24923.53,in,deposit,US,USD
TXN-00005413,SIG-00604,2024-07-19 03:49:56.450165,1803.3,in,card_purchase,US,USD
TXN-00009310,SIG-01030,2024-12-07 16:49:46.808672,614.76,out,card_purchase,US,USD
TXN-00006124,SIG-00687,2024-11-13 07:39:24.947533,1316.32,out,transfer,US,USD
TXN-00008611,SIG-00953,2024-04-19 19:45:27.781146,1993.64,out,withdrawal,US,USD
TXN-00003289,SIG-00364,2023-12-10 13:10:44.106079,2115.58,in,atm_withdrawal,US,USD
TXN-00001672,SIG-00182,2024-12-05 19:47:40.878639,371.86,in,card_purchase,US,USD
TXN-00006072,SIG-00681,2024-10-06 17:58:55.397455,128.15,out,payment,TR,USD
TXN-00010002,SIG-01105,2024-05-29 14:18:58.515346,820.96,out,transfer,BR,GBP
TXN-00000296,SIG-00032,2024-10-18 08:10:22.244128,526.6,out,card_purchase,US,USD
TXN-00008558,SIG-00947,2024-01-15 19:32:39.858233,2530.89,out,deposit,US,USD
TXN-00004809,SIG-00537,2024-01-15 03:57:25.523086,2494.12,out,card_purchase,US,USD
TXN-00000287,SIG-00030,2024-06-24 12:47:36.632278,310.51,in,card_purchase,US,USD
TXN-00000211,SIG-00020,2024-11-03 02:54:57.563591,337.25,in,withdrawal,US,USD
TXN-00003530,SIG-00393,2024-07-25 17:19:10.759331,3059.36,out,payment,BR,EUR
TXN-00001784,SIG-00194,2024-10-18 12:37:01.498742,3008.26,in,deposit,IN,JPY
TXN-00004077,SIG-00454,2024-07-17 08:59:10.574734,5104.44,out,payment,KY,JPY
TXN-00005679,SIG-00635,2024-03-28 20:21:48.943818,22874.84,in,card_purchase,US,USD
TXN-00009046,SIG-01003,2024-09-23 12:33:56.503127,2198.51,out,withdrawal,US,USD
TXN-00000550,SIG-00055,2024-09-14 12:46:19.877476,45453.28,out,transfer,BR,JPY
TXN-00006773,SIG-00757,2024-03-01 14:16:22.085538,5244.71,in,withdrawal,US,USD
TXN-00000677,SIG-00071,2024-01-27 18:34:58.365400,434.04,in,transfer,US,USD
TXN-00004113,SIG-00458,2024-03-31 05:24:55.363888,5572.22,in,transfer,US,USD
TXN-00006650,SIG-00743,2024-08-05 06:58:41.310807,192.24,in,transfer,US,USD
TXN-00002752,SIG-00302,2024-01-10 05:17:26.605652,253.88,in,wire,NG,USD
TXN-00005404,SIG-00603,2024-02-11 09:45:08.527865,501.58,in,card_purchase,US,USD
TXN-00009845,SIG-01088,2024-06-09 21:11:18.160914,1435.12,out,deposit,US,USD
TXN-00005466,SIG-00610,2024-04-30 15:46:44.695878,216.79,out,payment,UA,GBP
TXN-00004339,SIG-00480,2024-12-18 09:59:08.897790,642.91,out,transfer,US,USD
TXN-00001510,SIG-00162,2024-10-05 13:17:51.940144,1033.34,out,withdrawal,UA,EUR
TXN-00010482,SIG-01157,2024-01-26 17:23:22.318869,1713.16,out,bill_pay,US,USD
TXN-00001651,SIG-00179,2024-08-17 16:53:28.506409,553.53,out,card_purchase,US,USD
TXN-00002587,SIG-00284,2024-10-30 08:04:16.033826,807.14,in,card_purchase,RU,JPY
TXN-00007922,SIG-00878,2024-01-18 12:19:55.725338,8464.02,in,deposit,US,USD
TXN-00009452,SIG-01043,2024-07-24 06:26:49.775838,418.9,out,card_purchase,US,USD
TXN-00006686,SIG-00747,2024-02-24 13:59:00.255188,1072.42,out,card_purchase,US,USD
TXN-00007546,SIG-00842,2024-06-06 01:52:50.604834,3699.76,in,payment,US,USD
TXN-00010844,SIG-01196,2024-02-17 16:08:54.906059,1075.2,in,atm_withdrawal,US,USD
TXN-00010374,SIG-01146,2024-02-21 05:32:38.760711,406.93,in,refund,US,USD
TXN-00003828,SIG-00425,2024-08-15 15:16:17.163669,907.44,out,card_purchase,US,USD
TXN-00001663,SIG-00181,2024-01-28 11:38:15.283172,429.69,out,payment,AE,JPY
TXN-00008451,SIG-00936,2024-10-08 22:50:53.294392,209.39,out,withdrawal,US,USD
TXN-00004699,SIG-00522,2024-12-11 19:44:16.552693,4676.15,in,wire,US,USD
TXN-00004368,SIG-00483,2024-06-09 02:32:08.991293,9803.68,out,withdrawal,US,USD
TXN-00009388,SIG-01036,2024-03-23 05:12:51.993490,2681.58,out,deposit,US,USD
TXN-00006460,SIG-00725,2024-08-30 00:39:10.257408,4542.32,out,payment,US,USD
TXN-00003456,SIG-00385,2024-01-06 06:15:57.683947,1302.02,in,bill_pay,US,USD
TXN-00001794,SIG-00195,2024-11-21 19:17:08.220147,3026.51,in,deposit,US,USD
TXN-00010531,SIG-01161,2024-01-06 00:10:54.622973,7307.43,in,payment,BR,USD
TXN-00005067,SIG-00565,2024-02-19 11:28:45.665136,189.19,out,withdrawal,US,USD
TXN-00003705,SIG-00411,2024-08-05 23:23:20.202676,639.98,out,atm_withdrawal,US,USD
TXN-00004342,SIG-00480,2024-12-10 11:23:16.524374,10433.05,in,wire,US,USD
TXN-00004657,SIG-00518,2024-08-24 18:58:16.500866,1089.65,in,withdrawal,US,USD
TXN-00001473,SIG-00159,2024-04-04 03:57:27.294550,3777.04,in,fx_exchange,US,USD
TXN-00002200,SIG-00241,2024-11-27 09:25:49.994808,5245.87,in,payment,US,USD
TXN-00005154,SIG-00574,2024-06-03 20:17:40.352860,357.35,out,wire,US,USD
TXN-00006821,SIG-00762,2024-04-27 11:31:39.883508,763.03,out,refund,US,USD
TXN-00005026,SIG-00561,2024-10-26 15:37:00.738409,335.89,in,transfer,US,USD
TXN-00007504,SIG-00839,2024-11-15 17:55:34.866619,1067.67,out,withdrawal,US,USD
TXN-00001414,SIG-00152,2024-02-28 14:14:05.453298,3997.49,in,deposit,US,USD
TXN-00008328,SIG-00919,2024-03-26 20:55:57.555696,783.83,out,withdrawal,US,USD
TXN-00010850,SIG-01197,2024-08-06 03:02:33.808889,1436.45,out,wire,US,USD
TXN-00000468,SIG-00048,2024-01-29 01:12:54.970789,681.79,out,card_purchase,AE,CHF
TXN-00003520,SIG-00392,2023-12-28 17:17:18.698465,288.04,in,bill_pay,US,USD
TXN-00006521,SIG-00730,2024-01-11 23:52:38.284642,675.88,out,card_purchase,US,USD
TXN-00010094,SIG-01113,2023-12-24 09:11:31.217179,1385.07,out,card_purchase,US,USD
TXN-00007865,SIG-00874,2024-12-10 05:02:08.446343,4819.08,out,bill_pay,US,USD
TXN-00009913,SIG-01096,2024-04-11 08:15:43.436414,2131.41,out,fx_exchange,US,USD
TXN-00009389,SIG-01036,2024-03-14 04:16:27.539869,12480.63,in,transfer,US,USD
TXN-00000107,SIG-00010,2024-07-29 05:06:36.506037,2968.42,in,deposit,US,USD
TXN-00008445,SIG-00935,2024-10-09 00:10:36.433624,229.61,in,card_purchase,US,USD
TXN-00005838,SIG-00654,2024-09-23 18:32:29.282265,1157.29,in,payment,US,USD
TXN-00000591,SIG-00060,2024-11-14 04:10:12.269072,1397.0,in,deposit,PA,EUR
TXN-00009848,SIG-01088,2024-06-13 01:43:04.706734,428.15,out,card_purchase,US,USD
TXN-00006957,SIG-00777,2024-07-07 02:43:39.219072,140.7,in,deposit,US,USD
TXN-00004891,SIG-00545,2024-04-27 02:06:59.954512,1174.73,out,withdrawal,US,USD
TXN-00010135,SIG-01118,2024-05-12 02:57:43.255344,6249.22,out,transfer,US,USD
TXN-00009725,SIG-01076,2024-06-23 12:24:55.448360,655.01,in,payment,BR,CHF
TXN-00003282,SIG-00364,2023-12-17 16:45:11.348342,693.38,in,payment,US,USD
TXN-00005548,SIG-00618,2024-09-23 20:10:23.992828,443.52,in,refund,CN,GBP
TXN-00010574,SIG-01167,2024-08-10 03:07:39.590131,343.43,in,card_purchase,CN,GBP
TXN-00009228,SIG-01022,2024-05-26 05:29:19.141610,258.8,out,deposit,US,USD
TXN-00010562,SIG-01165,2024-04-14 09:39:55.481141,23518.86,out,payment,KY,JPY
TXN-00006672,SIG-00745,2024-09-08 01:00:25.956200,42.95,in,payment,TR,USD
TXN-00009690,SIG-01070,2024-03-28 17:05:59.023414,1606.33,out,transfer,US,USD
TXN-00005020,SIG-00560,2024-07-23 19:11:43.359782,6817.55,in,wire,US,USD
TXN-00006163,SIG-00693,2024-04-22 07:14:54.467352,1559.81,in,withdrawal,US,USD
TXN-00007965,SIG-00883,2024-01-22 18:25:16.819064,288.66,in,wire,CN,EUR
TXN-00004484,SIG-00498,2024-09-09 12:22:54.892941,837.93,in,atm_withdrawal,US,USD
TXN-00002816,SIG-00311,2024-11-09 13:49:31.041715,658.65,in,payment,US,USD
TXN-00003603,SIG-00401,2024-10-25 05:28:50.538830,577.85,in,transfer,US,USD
TXN-00002856,SIG-00316,2024-06-02 16:06:23.541457,327.61,out,payment,RU,JPY
TXN-00010477,SIG-01157,2024-01-17 15:41:53.602061,6072.36,in,wire,US,USD
TXN-00009024,SIG-01001,2024-12-12 14:53:57.738104,838.33,out,transfer,BR,JPY
TXN-00006836,SIG-00764,2024-03-28 00:11:24.942115,285.29,out,transfer,US,USD
TXN-00003913,SIG-00435,2024-05-01 02:26:56.534781,1477.41,in,card_purchase,RU,GBP
TXN-00008118,SIG-00898,2024-02-06 03:53:00.054946,1789.68,out,withdrawal,US,USD
TXN-00005045,SIG-00562,2024-06-03 11:25:04.486394,1986.39,in,payment,US,USD
TXN-00007321,SIG-00817,2024-02-16 18:08:13.724230,284.09,in,atm_withdrawal,US,USD
TXN-00002316,SIG-00253,2024-02-25 10:04:46.857170,2335.64,out,refund,US,USD
TXN-00000030,SIG-00003,2024-01-31 13:42:38.937621,3093.94,out,refund,PA,EUR
TXN-00009876,SIG-01091,2024-05-18 08:29:09.951192,242.06,out,payment,TR,JPY
TXN-00006805,SIG-00760,2024-12-17 07:45:50.925296,805.84,out,wire,US,USD
TXN-00004555,SIG-00507,2024-03-18 12:38:53.869572,96.55,in,deposit,US,USD
TXN-00000466,SIG-00048,2024-02-03 11:01:59.412665,700.73,out,card_purchase,US,USD
TXN-00008539,SIG-00945,2024-03-30 21:58:28.178117,10164.49,out,card_purchase,US,USD
TXN-00008484,SIG-00939,2024-09-21 08:43:42.064402,2773.6,in,withdrawal,US,USD
TXN-00000569,SIG-00058,2024-07-13 16:59:37.596402,444.18,out,withdrawal,IN,EUR
TXN-00006278,SIG-00705,2024-11-24 02:00:41.034101,3743.23,out,wire,TR,EUR
TXN-00009753,SIG-01080,2024-02-19 20:45:19.828016,1438.01,out,deposit,UA,CHF
TXN-00001786,SIG-00194,2024-10-18 02:47:00.709881,12441.78,in,wire,AE,USD
TXN-00000218,SIG-00020,2024-11-24 03:49:25.436101,2479.75,in,card_purchase,US,USD
TXN-00005580,SIG-00623,2023-12-18 07:22:39.221153,423.08,out,card_purchase,US,USD
TXN-00009810,SIG-01083,2024-05-30 21:13:46.186803,2445.01,in,refund,US,USD
TXN-00003149,SIG-00352,2024-09-25 18:00:51.878298,134.91,in,payment,AE,USD
TXN-00000109,SIG-00010,2024-08-10 16:55:27.795545,12946.27,in,fx_exchange,US,USD
TXN-00002128,SIG-00232,2024-03-28 07:05:50.371247,2797.03,out,bill_pay,US,USD
TXN-00008505,SIG-00942,2024-06-28 07:57:41.220948,274.12,out,transfer,US,USD
TXN-00006330,SIG-00710,2024-08-23 01:28:37.815332,1273.42,in,fx_exchange,US,USD
TXN-00009918,SIG-01096,2024-04-08 01:47:05.291194,289.39,in,atm_withdrawal,US,USD
TXN-00004563,SIG-00508,2024-03-06 23:48:39.341431,686.43,in,deposit,NG,EUR
TXN-00006587,SIG-00737,2024-04-21 07:23:18.451398,2126.0,out,deposit,US,USD
TXN-00010585,SIG-01168,2024-09-25 07:24:27.091743,7238.25,out,transfer,US,USD
TXN-00002485,SIG-00272,2024-07-31 22:24:47.267968,547.91,in,card_purchase,US,USD
TXN-00007877,SIG-00875,2024-04-11 01:21:28.397659,936.1,in,card_purchase,US,USD
TXN-00002996,SIG-00333,2024-07-09 10:55:59.081849,414.38,in,wire,US,USD
TXN-00001091,SIG-00114,2024-06-19 10:25:54.679514,1160.59,in,transfer,US,USD
TXN-00007470,SIG-00833,2024-09-24 13:51:34.964512,1113.68,in,card_purchase,US,USD
TXN-00005873,SIG-00657,2024-11-11 01:04:08.674846,2767.41,in,deposit,BR,GBP
TXN-00009604,SIG-01063,2024-08-07 10:32:09.297135,18538.2,in,card_purchase,US,USD
TXN-00009745,SIG-01080,2024-03-02 22:29:09.390205,229.19,in,card_purchase,US,USD
TXN-00008422,SIG-00931,2024-08-22 03:08:10.841790,4237.71,in,transfer,US,USD
TXN-00001512,SIG-00163,2024-03-05 21:43:47.341362,2196.2,out,refund,IN,EUR
TXN-00009886,SIG-01093,2024-08-22 19:05:12.604818,979.53,in,deposit,US,USD
TXN-00009331,SIG-01031,2024-07-01 20:02:50.868884,1948.24,out,payment,TR,JPY
TXN-00003650,SIG-00406,2024-07-17 13:16:58.352052,3771.38,in,transfer,US,USD
TXN-00002185,SIG-00240,2024-09-24 16:03:39.216517,1874.38,in,deposit,BR,USD
TXN-00006217,SIG-00698,2024-01-25 11:57:34.094500,1350.14,in,card_purchase,US,USD
TXN-00003854,SIG-00428,2024-05-20 14:06:06.595667,6179.41,in,deposit,CN,USD
TXN-00007779,SIG-00865,2024-02-23 12:58:46.223618,1142.82,out,card_purchase,US,USD
TXN-00009281,SIG-01027,2024-10-18 10:18:32.646061,147.98,out,withdrawal,US,USD
TXN-00004005,SIG-00446,2024-01-21 19:32:57.945378,2177.28,out,card_purchase,UA,EUR
TXN-00004949,SIG-00552,2024-09-25 09:55:45.940928,26480.09,out,atm_withdrawal,US,USD
TXN-00009360,SIG-01034,2023-12-04 00:52:01.051651,466.69,in,atm_withdrawal,US,USD
TXN-00004780,SIG-00534,2024-10-03 05:23:13.270704,1717.73,in,bill_pay,US,USD
TXN-00003699,SIG-00411,2024-08-10 03:08:00.858046,1065.05,out,deposit,US,USD
TXN-00006801,SIG-00760,2024-12-20 18:32:54.124076,18637.71,in,deposit,US,USD
TXN-00000577,SIG-00058,2024-07-03 07:18:42.996836,644.36,out,withdrawal,US,USD
TXN-00009217,SIG-01021,2024-12-21 09:09:24.526834,1093.42,in,card_purchase,US,USD
TXN-00006274,SIG-00705,2024-11-20 23:03:40.187178,3059.22,in,refund,US,USD
TXN-00008891,SIG-00983,2024-01-26 03:14:56.946130,4499.0,out,refund,US,USD
TXN-00001887,SIG-00203,2024-11-16 13:06:56.417488,709.43,out,fx_exchange,BR,EUR
TXN-00000411,SIG-00041,2024-09-01 11:48:13.525866,545.74,in,fx_exchange,US,USD
TXN-00010091,SIG-01112,2024-06-29 11:37:00.818450,3752.21,in,atm_withdrawal,US,USD
TXN-00008350,SIG-00921,2024-11-26 12:04:19.268683,261.62,in,transfer,US,USD
TXN-00006101,SIG-00684,2024-09-28 04:20:01.812632,4019.73,in,atm_withdrawal,CN,EUR
TXN-00005506,SIG-00614,2024-11-05 18:00:46.341359,1897.07,out,wire,NG,USD
TXN-00000011,SIG-00002,2024-10-04 03:06:15.837744,2342.29,in,fx_exchange,BR,CHF
TXN-00004054,SIG-00452,2024-06-19 09:11:19.854713,555.39,out,bill_pay,US,USD
TXN-00003488,SIG-00388,2024-09-24 03:50:36.349094,230.87,out,payment,US,USD
TXN-00001218,SIG-00129,2024-07-28 06:52:10.515821,681.46,in,payment,US,USD
TXN-00004873,SIG-00544,2024-02-16 04:14:13.860109,316.37,out,card_purchase,US,USD
TXN-00009109,SIG-01011,2024-05-02 07:30:09.219597,3469.69,out,atm_withdrawal,US,USD
TXN-00000719,SIG-00076,2024-10-13 00:27:58.167384,4211.52,in,deposit,US,USD
TXN-00004538,SIG-00505,2024-08-16 19:25:40.950137,1441.65,out,transfer,US,USD
TXN-00001635,SIG-00177,2024-01-09 13:31:01.326526,282.18,out,deposit,US,USD
TXN-00008540,SIG-00945,2024-04-23 22:42:36.846848,1688.94,out,withdrawal,US,USD
TXN-00009870,SIG-01091,2024-05-16 03:41:40.384584,1837.27,in,deposit,US,USD
TXN-00000737,SIG-00078,2024-08-10 07:50:35.094614,424.22,in,atm_withdrawal,US,USD
TXN-00000736,SIG-00078,2024-08-10 17:56:04.259730,8638.1,out,bill_pay,US,USD
TXN-00003777,SIG-00418,2024-02-08 06:41:48.754139,34602.58,out,refund,US,USD
TXN-00008583,SIG-00949,2024-06-26 18:00:31.083022,330.4,out,deposit,US,USD
TXN-00005194,SIG-00577,2024-05-17 06:40:32.120673,1967.52,out,deposit,US,USD
TXN-00000093,SIG-00009,2024-07-12 20:37:28.708960,320.99,in,payment,US,USD
TXN-00010622,SIG-01172,2024-05-11 11:30:34.282830,272.35,out,card_purchase,US,USD
TXN-00004292,SIG-00476,2024-12-27 03:45:19.230017,872.82,in,atm_withdrawal,US,USD
TXN-00009212,SIG-01020,2024-08-19 02:14:24.044364,3792.46,out,deposit,UA,JPY
TXN-00003016,SIG-00336,2024-10-22 10:02:50.238006,1572.0,out,deposit,US,USD
TXN-00002944,SIG-00327,2024-01-07 05:39:33.647511,356.03,in,deposit,US,USD
TXN-00000497,SIG-00051,2024-07-25 08:14:09.458835,4562.94,in,transfer,US,USD
TXN-00010792,SIG-01191,2024-03-11 06:17:58.281285,355.49,in,wire,US,USD
TXN-00009117,SIG-01012,2024-03-20 05:37:44.707625,1861.21,out,wire,US,USD
TXN-00006932,SIG-00775,2024-09-19 12:04:47.366960,4265.98,in,atm_withdrawal,US,USD
TXN-00001207,SIG-00127,2024-05-21 14:36:01.563679,5076.4,out,refund,US,USD
TXN-00008398,SIG-00928,2024-04-06 09:01:30.620460,5518.21,in,transfer,US,USD
TXN-00002639,SIG-00290,2023-12-31 21:04:45.169978,87.52,out,transfer,US,USD
TXN-00003264,SIG-00362,2024-06-28 10:59:19.356399,1711.3,in,card_purchase,TR,CHF
TXN-00003300,SIG-00366,2024-01-12 20:53:23.187832,6841.73,out,card_purchase,US,USD
TXN-00001748,SIG-00189,2024-02-27 22:32:16.153736,935.27,in,card_purchase,US,USD
TXN-00001196,SIG-00127,2024-05-28 08:28:55.774973,1292.82,in,withdrawal,US,USD
TXN-00006886,SIG-00770,2024-01-19 12:02:16.307461,12818.64,out,wire,US,USD
TXN-00002532,SIG-00278,2024-01-05 08:34:57.083820,354.55,out,payment,US,USD
TXN-00004024,SIG-00449,2024-10-30 07:36:07.693639,532.15,out,fx_exchange,US,USD
TXN-00005071,SIG-00566,2024-02-09 12:15:50.704965,817.29,in,card_purchase,NG,GBP
TXN-00001865,SIG-00201,2024-12-10 16:38:58.669746,335.87,in,fx_exchange,US,USD
TXN-00000289,SIG-00031,2024-02-23 10:25:17.799624,545.47,out,atm_withdrawal,AE,GBP
TXN-00003594,SIG-00401,2024-11-27 13:46:21.422951,250.63,in,fx_exchange,IN,USD
TXN-00003929,SIG-00438,2024-04-25 01:01:17.794515,541.06,out,payment,US,USD
TXN-00002318,SIG-00254,2024-12-13 15:58:34.697575,3275.55,out,payment,US,USD
TXN-00005215,SIG-00579,2024-07-19 23:50:48.220221,318.2,in,fx_exchange,US,USD
TXN-00003738,SIG-00415,2024-05-09 04:05:52.910934,1313.36,out,refund,US,USD
TXN-00002040,SIG-00221,2024-06-13 14:23:03.537249,1624.37,in,deposit,US,USD
TXN-00002228,SIG-00245,2024-05-18 19:24:16.257021,429.96,in,withdrawal,US,USD
TXN-00000389,SIG-00039,2024-01-26 18:58:59.604185,3177.29,in,transfer,US,USD
TXN-00000837,SIG-00087,2024-03-25 13:25:46.305238,672.16,out,card_purchase,US,USD
TXN-00002169,SIG-00238,2024-09-05 06:01:38.831292,1929.98,in,deposit,US,USD
TXN-00006436,SIG-00722,2024-07-14 02:54:29.574885,913.41,out,card_purchase,RU,USD
TXN-00009034,SIG-01002,2024-12-05 07:43:50.303336,2340.51,in,payment,US,USD
TXN-00007186,SIG-00804,2024-04-30 15:33:40.761487,1294.92,in,refund,CN,GBP
TXN-00006609,SIG-00740,2024-05-17 23:56:58.780529,704.0,out,withdrawal,US,USD
TXN-00004817,SIG-00538,2024-10-26 19:35:17.240023,387.18,out,payment,AE,GBP
TXN-00009614,SIG-01063,2024-08-01 14:44:18.306562,350.36,out,deposit,US,USD
TXN-00001113,SIG-00116,2024-11-20 09:42:00.635160,250.95,in,card_purchase,US,USD
TXN-00004953,SIG-00553,2024-09-06 05:34:18.240544,2036.73,out,payment,US,USD
TXN-00006387,SIG-00716,2024-10-22 23:58:26.557871,374.35,out,wire,US,USD
TXN-00002320,SIG-00254,2024-12-15 16:38:01.293349,3829.23,out,payment,US,USD
TXN-00006251,SIG-00702,2024-09-14 23:44:35.170852,581.03,out,withdrawal,US,USD
TXN-00004170,SIG-00463,2024-04-02 21:18:12.805547,1044.79,out,transfer,US,USD
TXN-00007661,SIG-00854,2024-04-10 12:01:55.889003,10070.76,out,transfer,US,USD
TXN-00004640,SIG-00516,2024-05-02 02:30:48.792132,2100.13,in,withdrawal,US,USD
TXN-00006265,SIG-00704,2024-11-19 06:04:16.203009,146.88,in,withdrawal,US,USD
TXN-00004895,SIG-00546,2024-05-29 21:00:45.170759,381.96,in,transfer,US,USD
TXN-00009509,SIG-01050,2024-08-20 16:49:36.775518,2104.83,out,transfer,PA,JPY
TXN-00006680,SIG-00746,2024-09-19 21:25:23.286614,377.14,in,card_purchase,US,USD
TXN-00008569,SIG-00948,2024-05-06 03:57:34.142600,228.87,out,wire,US,USD
TXN-00000417,SIG-00042,2024-05-05 16:44:46.722855,4113.34,in,payment,US,USD
TXN-00006696,SIG-00749,2024-07-15 01:02:10.730020,2561.12,out,transfer,US,USD
TXN-00003012,SIG-00336,2024-10-24 16:23:22.165458,130.81,in,atm_withdrawal,US,USD
TXN-00001670,SIG-00182,2024-12-07 17:39:25.443356,1126.57,in,card_purchase,US,USD
TXN-00005731,SIG-00642,2024-09-14 16:42:31.570470,413.05,in,atm_withdrawal,US,USD
TXN-00002859,SIG-00316,2024-06-09 18:56:23.509759,1484.22,in,bill_pay,US,USD
